,sc_id,msnv_id,intervention,seg_start_stamp,trigger_start_stamp,fade_stamp,seg_end_stamp,firstfixation_stamp,trigger_delay,numfixations,timetofirstfixation,trigger_to_fixation_time,imm_processed
1006,60,27,27_ref_102_rule,409459,432789.0,434821.0,454419,-1.0,23330.0,0.0,-1.0,,0
1008,60,28,28_ref_100_rule,862352,870211.0,875398.0,890916,-1.0,7859.0,0.0,-1.0,,0
1009,60,28,28_ref_101_rule,862352,875398.0,883001.0,890916,-1.0,13046.0,0.0,-1.0,,0
1013,60,62,62_ref_100_rule,782240,794827.0,817252.0,828651,-1.0,12587.0,0.0,-1.0,,0
1015,60,66,66_ref_101_rule,178028,203839.0,206595.0,231616,212238.0,25811.0,5.0,34210.0,8399.0,0
1017,60,72,72_ref_100_rule,468992,479686.0,483167.0,519449,494916.0,10694.0,2.0,25924.0,15230.0,0
1020,63,3,3_ref_106_rule,148520,159949.0,179451.0,242129,229330.0,11429.0,5.0,80810.0,69381.0,0
1021,63,3,3_ref_101_rule,148520,179451.0,188186.0,242129,234909.0,30931.0,2.0,86389.0,55458.0,0
1022,63,3,3_ref_100_rule,148520,188186.0,196821.0,242129,233219.0,39666.0,2.0,84699.0,45033.0,0
1023,63,3,3_ref_105_rule,148520,196821.0,209544.0,242129,231362.0,48301.0,2.0,82842.0,34541.0,0
1024,63,3,3_ref_102_rule,148520,209544.0,215490.0,242129,-1.0,61024.0,0.0,-1.0,,0
1026,63,5,5_ref_100_rule,655068,665659.0,670972.0,741725,716367.0,10591.0,4.0,61299.0,50708.0,0
1027,63,5,5_ref_101_rule,655068,670972.0,675110.0,741725,740009.0,15904.0,2.0,84941.0,69037.0,0
1028,63,5,5_ref_103_rule,655068,675110.0,684236.0,741725,685830.0,20042.0,17.0,30762.0,10720.0,0
1030,63,9,9_ref_101_rule,292212,309118.0,318411.0,348555,330285.0,16906.0,9.0,38073.0,21167.0,0
1032,63,20,20_ref_100_rule,913904,918189.0,927065.0,940618,934681.0,4285.0,2.0,20777.0,16492.0,0
1034,63,27,27_ref_103_rule,440733,455380.0,470451.0,513150,483003.0,14647.0,7.0,42270.0,27623.0,0
1035,63,27,27_ref_102_rule,440733,470451.0,475514.0,513150,-1.0,29718.0,0.0,-1.0,,0
1037,63,28,28_ref_101_rule,956749,964278.0,974311.0,997337,984854.0,7529.0,2.0,28105.0,20576.0,0
1038,63,28,28_ref_104_rule,956749,974311.0,979332.0,997337,995422.0,17562.0,2.0,38673.0,21111.0,0
1041,63,60,60_ref_100_rule,857493,866179.0,874206.0,900880,896016.0,8686.0,4.0,38523.0,29837.0,0
1044,63,66,66_ref_101_rule,806605,820031.0,826368.0,845493,833677.0,13426.0,3.0,27072.0,13646.0,0
1046,63,72,72_ref_100_rule,41486,47736.0,54555.0,100595,74221.0,6250.0,6.0,32735.0,26485.0,0
1049,66,3,3_ref_106_rule,669966,684385.0,698299.0,767388,752208.0,14419.0,3.0,82242.0,67823.0,0
1050,66,3,3_ref_101_rule,669966,698299.0,707183.0,767388,759477.0,28333.0,1.0,89511.0,61178.0,0
1051,66,3,3_ref_100_rule,669966,707183.0,716451.0,767388,-1.0,37217.0,0.0,-1.0,,0
1052,66,3,3_ref_105_rule,669966,716451.0,727076.0,767388,760443.0,46485.0,3.0,90477.0,43992.0,0
1053,66,3,3_ref_102_rule,669966,727076.0,733696.0,767388,762109.0,57110.0,1.0,92143.0,35033.0,0
1055,66,5,5_ref_100_rule,1024801,1043151.0,1051144.0,1111399,1093436.0,18350.0,2.0,68635.0,50285.0,0
1056,66,5,5_ref_101_rule,1024801,1051144.0,1057764.0,1111399,-1.0,26343.0,0.0,-1.0,,0
1057,66,5,5_ref_103_rule,1024801,1057764.0,1065841.0,1111399,1095343.0,32963.0,8.0,70542.0,37579.0,0
1059,66,9,9_ref_101_rule,854470,871824.0,880400.0,913712,900247.0,17354.0,6.0,45777.0,28423.0,0
1062,66,20,20_ref_100_rule,359673,367676.0,376270.0,395282,380201.0,8003.0,4.0,20528.0,12525.0,0
1064,66,27,27_ref_103_rule,941301,956009.0,967325.0,1001651,986395.0,14708.0,4.0,45094.0,30386.0,0
1065,66,27,27_ref_102_rule,941301,967325.0,970973.0,1001651,993640.0,26024.0,1.0,52339.0,26315.0,0
1067,66,28,28_ref_100_rule,292637,301910.0,305091.0,340445,324781.0,9273.0,2.0,32144.0,22871.0,0
1068,66,28,28_ref_101_rule,292637,305091.0,313043.0,340445,327629.0,12454.0,3.0,34992.0,22538.0,0
1069,66,28,28_ref_104_rule,292637,313043.0,318872.0,340445,-1.0,20406.0,0.0,-1.0,,0
1072,66,60,60_ref_101_rule,534727,542984.0,551927.0,561158,553822.0,8257.0,5.0,19095.0,10838.0,0
1074,66,62,62_ref_100_rule,120674,134254.0,137127.0,155524,147996.0,13580.0,3.0,27322.0,13742.0,0
1076,66,66,66_ref_101_rule,41970,60328.0,66423.0,100096,82925.0,18358.0,5.0,40955.0,22597.0,0
1078,66,72,72_ref_100_rule,590588,598933.0,608701.0,640619,617602.0,8345.0,1.0,27014.0,18669.0,0
1081,68,3,3_ref_106_rule,553106,559364.0,570264.0,620684,604370.0,6258.0,4.0,51264.0,45006.0,0
1082,68,3,3_ref_101_rule,553106,570264.0,574627.0,620684,-1.0,17158.0,0.0,-1.0,,0
1083,68,3,3_ref_100_rule,553106,574627.0,584686.0,620684,614338.0,21521.0,1.0,61232.0,39711.0,0
1084,68,3,3_ref_105_rule,553106,584686.0,593330.0,620684,603879.0,31580.0,2.0,50773.0,19193.0,0
1085,68,3,3_ref_102_rule,553106,593330.0,597743.0,620684,-1.0,40224.0,0.0,-1.0,,0
1087,68,5,5_ref_100_rule,303996,317774.0,324444.0,379851,354244.0,13778.0,10.0,50248.0,36470.0,0
1088,68,5,5_ref_101_rule,303996,324444.0,330706.0,379851,377969.0,20448.0,1.0,73973.0,53525.0,0
1089,68,5,5_ref_103_rule,303996,330706.0,338067.0,379851,339546.0,26710.0,12.0,35550.0,8840.0,0
1091,68,9,9_ref_101_rule,480389,494405.0,500692.0,532079,512043.0,14016.0,6.0,31654.0,17638.0,0
1094,68,20,20_ref_100_rule,170056,174600.0,178081.0,207422,184063.0,4544.0,4.0,14007.0,9463.0,0
1096,68,27,27_ref_103_rule,407599,418522.0,427357.0,466101,441733.0,10923.0,5.0,34134.0,23211.0,0
1097,68,27,27_ref_102_rule,407599,427357.0,430663.0,466101,-1.0,19758.0,0.0,-1.0,,0
1099,68,28,28_ref_100_rule,219597,225120.0,232714.0,285692,252382.0,5523.0,18.0,32785.0,27262.0,0
1100,68,28,28_ref_101_rule,219597,232714.0,239018.0,285692,258578.0,13117.0,3.0,38981.0,25864.0,0
1101,68,28,28_ref_104_rule,219597,239018.0,245771.0,285692,280779.0,19421.0,1.0,61182.0,41761.0,0
1105,68,62,62_ref_100_rule,897332,906980.0,937872.0,967109,938162.0,9648.0,2.0,40830.0,31182.0,0
1108,68,72,72_ref_100_rule,645766,651726.0,656672.0,692225,672697.0,5960.0,3.0,26931.0,20971.0,0
1111,69,3,3_ref_106_rule,791730,806070.0,833340.0,903105,810170.0,14340.0,2.0,18440.0,4100.0,1
1112,69,3,3_ref_101_rule,791730,833340.0,847638.0,903105,842223.0,41610.0,4.0,50493.0,8883.0,1
1113,69,3,3_ref_100_rule,791730,847638.0,858729.0,903105,849343.0,55908.0,2.0,57613.0,1705.0,1
1114,69,3,3_ref_105_rule,791730,858729.0,878680.0,903105,862717.0,66999.0,1.0,70987.0,3988.0,1
1116,69,5,5_ref_100_rule,635708,664857.0,683492.0,759927,756072.0,29149.0,1.0,120364.0,91215.0,0
1117,69,5,5_ref_101_rule,635708,683492.0,696898.0,759927,688004.0,47784.0,1.0,52296.0,4512.0,1
1118,69,5,5_ref_103_rule,635708,696898.0,710628.0,759927,700579.0,61190.0,13.0,64871.0,3681.0,1
1120,69,9,9_ref_101_rule,1210832,1230713.0,1247558.0,1276269,1238846.0,19881.0,4.0,28014.0,8133.0,1
1123,69,20,20_ref_100_rule,372368,382385.0,403119.0,412325,385018.0,10017.0,5.0,12650.0,2633.0,1
1126,69,28,28_ref_100_rule,435725,444345.0,459342.0,494701,452114.0,8620.0,5.0,16389.0,7769.0,1
1127,69,28,28_ref_101_rule,435725,459342.0,474064.0,494701,493077.0,23617.0,1.0,57352.0,33735.0,0
1128,69,28,28_ref_104_rule,435725,474064.0,483240.0,494701,475398.0,38339.0,6.0,39673.0,1334.0,1
1131,69,60,60_ref_101_rule,938248,944845.0,951181.0,970467,958517.0,6597.0,2.0,20269.0,13672.0,0
1133,69,62,62_ref_100_rule,84292,108099.0,112471.0,133341,109566.0,23807.0,5.0,25274.0,1467.0,1
1135,69,66,66_ref_101_rule,173113,201251.0,209445.0,263051,,28138.0,,,,0
1137,69,72,72_ref_100_rule,516150,530028.0,547956.0,560211,532555.0,13878.0,2.0,16405.0,2527.0,1
1140,71,3,3_ref_106_rule,1094080,1103580.0,1118502.0,1218376,1166304.0,9500.0,6.0,72224.0,62724.0,0
1141,71,3,3_ref_101_rule,1094080,1118502.0,1131500.0,1218376,1163031.0,24422.0,4.0,68951.0,44529.0,0
1142,71,3,3_ref_100_rule,1094080,1131500.0,1139602.0,1218376,1163722.0,37420.0,6.0,69642.0,32222.0,0
1143,71,3,3_ref_105_rule,1094080,1139602.0,1150927.0,1218376,1216910.0,45522.0,1.0,122830.0,77308.0,0
1144,71,3,3_ref_102_rule,1094080,1150927.0,1161119.0,1218376,1165463.0,56847.0,2.0,71383.0,14536.0,0
1146,71,5,5_ref_100_rule,1376715,1399486.0,1422060.0,1504568,1401048.0,22771.0,5.0,24333.0,1562.0,1
1147,71,5,5_ref_101_rule,1376715,1422060.0,1467758.0,1504568,1423300.0,45345.0,4.0,46585.0,1240.0,1
1149,71,9,9_ref_101_rule,862699,882649.0,893840.0,949231,930044.0,19950.0,5.0,67345.0,47395.0,0
1152,71,20,20_ref_100_rule,328937,341522.0,355811.0,402194,376453.0,12585.0,1.0,47516.0,34931.0,0
1154,71,27,27_ref_103_rule,753384,782234.0,794184.0,833879,816831.0,28850.0,3.0,63447.0,34597.0,0
1155,71,27,27_ref_102_rule,753384,794184.0,799646.0,833879,819929.0,40800.0,1.0,66545.0,25745.0,0
1157,71,28,28_ref_100_rule,1266959,1278853.0,1296840.0,1348968,1279700.0,11894.0,4.0,12741.0,847.0,1
1158,71,28,28_ref_101_rule,1266959,1296840.0,1309289.0,1348968,1325951.0,29881.0,4.0,58992.0,29111.0,0
1159,71,28,28_ref_104_rule,1266959,1309289.0,1315359.0,1348968,1332097.0,42330.0,5.0,65138.0,22808.0,0
1162,71,60,60_ref_101_rule,427319,437199.0,445909.0,481180,470081.0,9880.0,1.0,42762.0,32882.0,0
1164,71,62,62_ref_100_rule,990760,1024057.0,1030477.0,1047119,1045930.0,33297.0,4.0,55170.0,21873.0,0
1167,71,72,72_ref_100_rule,539791,547231.0,556233.0,603538,593129.0,7440.0,2.0,53338.0,45898.0,0
1170,73,3,3_ref_106_rule,98263,108664.0,117740.0,174968,140567.0,10401.0,8.0,42304.0,31903.0,0
1171,73,3,3_ref_101_rule,98263,117740.0,122753.0,174968,145113.0,19477.0,5.0,46850.0,27373.0,0
1172,73,3,3_ref_100_rule,98263,122753.0,128015.0,174968,140192.0,24490.0,1.0,41929.0,17439.0,0
1173,73,3,3_ref_105_rule,98263,128015.0,134727.0,174968,148669.0,29752.0,1.0,50406.0,20654.0,0
1174,73,3,3_ref_102_rule,98263,134727.0,138466.0,174968,-1.0,36464.0,0.0,-1.0,,0
1176,73,5,5_ref_100_rule,607874,620443.0,625498.0,643349,-1.0,12569.0,0.0,-1.0,,0
1177,73,5,5_ref_101_rule,607874,625498.0,628620.0,643349,-1.0,17624.0,0.0,-1.0,,0
1178,73,5,5_ref_103_rule,607874,628620.0,631535.0,643349,-1.0,20746.0,0.0,-1.0,,0
1180,73,9,9_ref_101_rule,723042,732847.0,737244.0,759525,742570.0,9805.0,6.0,19528.0,9723.0,0
1183,73,20,20_ref_100_rule,327486,332483.0,337579.0,349296,-1.0,4997.0,0.0,-1.0,,0
1185,73,27,27_ref_103_rule,271875,285236.0,292997.0,313405,-1.0,13361.0,0.0,-1.0,,0
1186,73,27,27_ref_102_rule,271875,292997.0,296486.0,313405,308400.0,21122.0,1.0,36525.0,15403.0,0
1188,73,28,28_ref_100_rule,411669,417659.0,429300.0,439358,421379.0,5990.0,2.0,9710.0,3720.0,1
1189,73,28,28_ref_101_rule,411669,429300.0,436020.0,439358,-1.0,17631.0,0.0,-1.0,,0
1195,73,72,72_ref_100_rule,459678,466571.0,472225.0,495144,-1.0,6893.0,0.0,-1.0,,0
1198,75,3,3_ref_106_rule,190627,202429.0,213096.0,276383,256814.0,11802.0,1.0,66187.0,54385.0,0
1199,75,3,3_ref_101_rule,190627,213096.0,217451.0,276383,227468.0,22469.0,1.0,36841.0,14372.0,0
1200,75,3,3_ref_100_rule,190627,217451.0,224263.0,276383,-1.0,26824.0,0.0,-1.0,,0
1201,75,3,3_ref_105_rule,190627,224263.0,242798.0,276383,226227.0,33636.0,5.0,35600.0,1964.0,1
1202,75,3,3_ref_102_rule,190627,242798.0,247986.0,276383,264533.0,52171.0,1.0,73906.0,21735.0,0
1204,75,5,5_ref_100_rule,911679,921195.0,930047.0,989119,959312.0,9516.0,4.0,47633.0,38117.0,0
1205,75,5,5_ref_101_rule,911679,930047.0,933936.0,989119,-1.0,18368.0,0.0,-1.0,,0
1206,75,5,5_ref_103_rule,911679,933936.0,941080.0,989119,939950.0,22257.0,31.0,28271.0,6014.0,1
1208,75,9,9_ref_101_rule,465668,479168.0,488778.0,510512,496564.0,13500.0,4.0,30896.0,17396.0,0
1211,75,20,20_ref_100_rule,298401,303544.0,315093.0,334277,305796.0,5143.0,10.0,7395.0,2252.0,1
1213,75,27,27_ref_103_rule,1004901,1013432.0,1023350.0,1054099,-1.0,8531.0,0.0,-1.0,,0
1214,75,27,27_ref_102_rule,1004901,1023350.0,1025998.0,1054099,-1.0,18449.0,0.0,-1.0,,0
1216,75,28,28_ref_100_rule,534512,539647.0,542578.0,574917,562625.0,5135.0,2.0,28113.0,22978.0,0
1217,75,28,28_ref_101_rule,534512,542578.0,550089.0,574917,545646.0,8066.0,2.0,11134.0,3068.0,1
1218,75,28,28_ref_104_rule,534512,550089.0,553778.0,574917,557054.0,15577.0,8.0,22542.0,6965.0,0
1221,75,60,60_ref_101_rule,595344,600475.0,603506.0,615114,604238.0,5131.0,3.0,8894.0,3763.0,0
1223,75,62,62_ref_100_rule,633243,643808.0,656607.0,683782,645592.0,10565.0,6.0,12349.0,1784.0,1
1225,75,66,66_ref_101_rule,423279,435418.0,438300.0,456475,440442.0,12139.0,1.0,17163.0,5024.0,0
1227,75,72,72_ref_100_rule,345710,350575.0,357461.0,403853,372933.0,4865.0,5.0,27223.0,22358.0,0
1230,77,3,3_ref_106_rule,464823,477411.0,506971.0,594832,547932.0,12588.0,2.0,83109.0,70521.0,0
1231,77,3,3_ref_101_rule,464823,506971.0,511493.0,594832,567085.0,42148.0,3.0,102262.0,60114.0,0
1232,77,3,3_ref_100_rule,464823,511493.0,527105.0,594832,515671.0,46670.0,7.0,50848.0,4178.0,1
1233,77,3,3_ref_105_rule,464823,527105.0,538014.0,594832,566494.0,62282.0,3.0,101671.0,39389.0,0
1234,77,3,3_ref_102_rule,464823,538014.0,543484.0,594832,583091.0,73191.0,1.0,118268.0,45077.0,0
1236,77,5,5_ref_100_rule,748533,762781.0,768918.0,882532,812406.0,14248.0,13.0,63873.0,49625.0,0
1237,77,5,5_ref_101_rule,748533,768918.0,774746.0,882532,812189.0,20385.0,7.0,63656.0,43271.0,0
1238,77,5,5_ref_103_rule,748533,774746.0,782640.0,882532,819584.0,26213.0,61.0,71051.0,44838.0,0
1240,77,9,9_ref_101_rule,1030712,1039940.0,1049250.0,1076838,1059417.0,9228.0,5.0,28705.0,19477.0,0
1243,77,20,20_ref_100_rule,1511509,1516429.0,1522866.0,1536575,1526623.0,4920.0,5.0,15114.0,10194.0,0
1245,77,27,27_ref_103_rule,203405,217105.0,229828.0,261099,237664.0,13700.0,11.0,34259.0,20559.0,0
1246,77,27,27_ref_102_rule,203405,229828.0,233025.0,261099,246075.0,26423.0,1.0,42670.0,16247.0,0
1248,77,28,28_ref_100_rule,1316570,1325586.0,1330082.0,1398429,1333458.0,9016.0,11.0,16888.0,7872.0,0
1249,77,28,28_ref_101_rule,1316570,1330082.0,1359692.0,1398429,1333724.0,13512.0,9.0,17154.0,3642.0,1
1250,77,28,28_ref_104_rule,1316570,1359692.0,1363889.0,1398429,1370457.0,43122.0,8.0,53887.0,10765.0,0
1253,77,60,60_ref_101_rule,1417349,1422535.0,1429380.0,1465458,1442390.0,5186.0,5.0,25041.0,19855.0,0
1255,77,62,62_ref_100_rule,81874,93992.0,98088.0,145338,124169.0,12118.0,10.0,42295.0,30177.0,0
1257,77,66,66_ref_101_rule,1227765,1252884.0,1256423.0,1305652,1259709.0,25119.0,16.0,31944.0,6825.0,0
1259,77,72,72_ref_100_rule,1568461,1576050.0,1580130.0,1637329,1592585.0,7589.0,8.0,24124.0,16535.0,0
1262,78,3,3_ref_106_rule,135069,147340.0,171388.0,220036,167555.0,12271.0,4.0,32486.0,20215.0,1
1263,78,3,3_ref_101_rule,135069,171388.0,179515.0,220036,212216.0,36319.0,3.0,77147.0,40828.0,0
1264,78,3,3_ref_100_rule,135069,179515.0,184903.0,220036,211733.0,44446.0,2.0,76664.0,32218.0,0
1265,78,3,3_ref_105_rule,135069,184903.0,190823.0,220036,215131.0,49834.0,1.0,80062.0,30228.0,0
1266,78,3,3_ref_102_rule,135069,190823.0,200999.0,220036,215364.0,55754.0,1.0,80295.0,24541.0,0
1268,78,5,5_ref_100_rule,682004,703537.0,721565.0,785116,761881.0,21533.0,3.0,79877.0,58344.0,0
1269,78,5,5_ref_101_rule,682004,721565.0,725620.0,785116,-1.0,39561.0,0.0,-1.0,,0
1270,78,5,5_ref_103_rule,682004,725620.0,737736.0,785116,763439.0,43616.0,9.0,81435.0,37819.0,0
1272,78,9,9_ref_101_rule,873454,890742.0,894414.0,911353,902634.0,17288.0,3.0,29180.0,11892.0,0
1275,78,20,20_ref_100_rule,819742,824910.0,830905.0,843725,832174.0,5168.0,10.0,12432.0,7264.0,0
1278,78,28,28_ref_100_rule,421844,430514.0,433062.0,468603,439598.0,8670.0,8.0,17754.0,9084.0,0
1279,78,28,28_ref_101_rule,421844,433062.0,438083.0,468603,439332.0,11218.0,4.0,17488.0,6270.0,0
1283,78,62,62_ref_100_rule,925743,938714.0,942736.0,968913,958428.0,12971.0,6.0,32685.0,19714.0,0
1286,78,72,72_ref_100_rule,238406,246073.0,258005.0,283640,264179.0,7667.0,1.0,25773.0,18106.0,0
1289,81,3,3_ref_106_rule,2573161,2591459.0,2663085.0,2766197,2593322.0,18298.0,11.0,20161.0,1863.0,1
1290,81,3,3_ref_101_rule,2573161,2663085.0,2671953.0,2766197,2731397.0,89924.0,8.0,158236.0,68312.0,0
1291,81,3,3_ref_100_rule,2573161,2671953.0,2694003.0,2766197,2732363.0,98792.0,8.0,159202.0,60410.0,0
1292,81,3,3_ref_105_rule,2573161,2694003.0,2708708.0,2766197,2734228.0,120842.0,13.0,161067.0,40225.0,0
1293,81,3,3_ref_102_rule,2573161,2708708.0,2719466.0,2766197,2744004.0,135547.0,4.0,170843.0,35296.0,0
1295,81,5,5_ref_100_rule,2106361,2136714.0,2149587.0,2367769,,30353.0,,,,0
1296,81,5,5_ref_101_rule,2106361,2149587.0,2205869.0,2367769,,43226.0,,,,0
1297,81,5,5_ref_103_rule,2106361,2205869.0,2221082.0,2367769,,99508.0,,,,0
1299,81,9,9_ref_101_rule,1786567,1809485.0,1824232.0,1887779,1810858.0,22918.0,13.0,24291.0,1373.0,1
1302,81,20,20_ref_100_rule,3052990,3062200.0,3070901.0,3186230,3102821.0,9210.0,31.0,49831.0,40621.0,0
1304,81,27,27_ref_103_rule,71650,99206.0,160900.0,340487,101180.0,27556.0,72.0,29530.0,1974.0,1
1305,81,27,27_ref_102_rule,71650,160900.0,168211.0,340487,195396.0,89250.0,13.0,123746.0,34496.0,0
1307,81,28,28_ref_100_rule,1063232,1074540.0,1085581.0,1221270,1076006.0,11308.0,2.0,12774.0,1466.0,1
1308,81,28,28_ref_101_rule,1063232,1085581.0,1104900.0,1221270,1124614.0,22349.0,7.0,61382.0,39033.0,0
1309,81,28,28_ref_104_rule,1063232,1104900.0,1114492.0,1221270,1135381.0,41668.0,18.0,72149.0,30481.0,0
1312,81,60,60_ref_101_rule,849107,883789.0,904331.0,986359,,34682.0,,,,0
1314,81,62,62_ref_100_rule,1434964,1456877.0,1464296.0,1648363,1457948.0,21913.0,17.0,22984.0,1071.0,1
1316,81,66,66_ref_101_rule,1948295,1978629.0,1985648.0,2064507,2007405.0,30334.0,16.0,59110.0,28776.0,0
1318,81,72,72_ref_100_rule,2857059,2870999.0,2880167.0,2995096,2945698.0,13940.0,7.0,88639.0,74699.0,0
1321,85,3,3_ref_106_rule,520038,534035.0,545651.0,584909,535919.0,13997.0,2.0,15881.0,1884.0,1
1322,85,3,3_ref_101_rule,520038,545651.0,562454.0,584909,576973.0,25613.0,1.0,56935.0,31322.0,0
1324,85,5,5_ref_100_rule,611999,627937.0,633141.0,684906,681633.0,15938.0,1.0,69634.0,53696.0,0
1325,85,5,5_ref_101_rule,611999,633141.0,637438.0,684906,683574.0,21142.0,1.0,71575.0,50433.0,0
1326,85,5,5_ref_103_rule,611999,637438.0,647896.0,684906,666527.0,25439.0,19.0,54528.0,29089.0,0
1328,85,9,9_ref_101_rule,715168,726185.0,732081.0,756015,734630.0,11017.0,6.0,19462.0,8445.0,0
1331,85,20,20_ref_100_rule,938664,946839.0,953001.0,955818,953128.0,8175.0,2.0,14464.0,6289.0,0
1333,85,27,27_ref_103_rule,780057,796381.0,803434.0,831605,811502.0,16324.0,6.0,31445.0,15121.0,0
1334,85,27,27_ref_102_rule,780057,803434.0,806965.0,831605,816598.0,23377.0,1.0,36541.0,13164.0,0
1336,85,28,28_ref_100_rule,352730,362519.0,368072.0,403819,378795.0,9789.0,3.0,26065.0,16276.0,0
1337,85,28,28_ref_101_rule,352730,368072.0,374617.0,403819,380135.0,15342.0,5.0,27405.0,12063.0,0
1340,85,60,60_ref_101_rule,254590,263487.0,270290.0,295461,-1.0,8897.0,0.0,-1.0,,0
1342,85,62,62_ref_100_rule,455133,466796.0,471242.0,490592,481173.0,11663.0,6.0,26040.0,14377.0,0
